0.0847799777985,0.0849940776825,0.084949016571
0.114595890045,0.113986968994,0.113919973373
0.238765001297,0.238861083984,0.239615917206
0.363749027252,0.362486839294,0.361740112305
0.469407081604,0.469454050064,0.469209909439
0.601768016815,0.598116159439,0.597283124924
2.16274404526,2.16259503365,2.16282010078
2.74888896942,2.74260807037,2.74629187584
4.02335095406,4.01873707771,4.02316403389
6.73692202568,6.73628807068,6.73546910286
6.82555103302,6.85072398186,6.86196994781
10.0998468399,10.0812342167,10.0796978474
17.1647539139,17.1953361034,17.1327381134
17.292787075,17.2762100697,17.2375051975
21.5048258305,21.6776340008,22.1054289341
62.4234471321,62.7987210751,62.7503108978
62.9843649864,63.1475841999,63.1268410683
67.3856451511,67.3630859852,67.4043600559
