0.791104078293,0.732403993607,0.720372915268
0.710690021515,0.72983789444,0.726660013199
0.71546792984,0.73729300499,0.708796977997
0.73540687561,0.748145103455,0.744505167007
0.891397953033,0.912365913391,0.922520875931
0.877712965012,0.938041210175,0.889005899429
0.891619920731,0.886970996857,0.880863904953
0.867319107056,0.86563205719,0.871392011642
1.1653008461,1.16438293457,1.18820285797
1.16793394089,1.18428516388,1.1652238369
1.16053390503,1.18959999084,1.14789700508
1.17141485214,1.16785311699,1.1603448391
1.54354906082,1.48868608475,1.55565905571
1.56850600243,1.57229280472,1.65852117538
1.58479595184,1.54430007935,1.55229210854
1.56780219078,1.55586504936,1.54676914215
1.98173189163,1.92920303345,1.9663438797
1.95414590836,1.996778965,2.09874987602
2.06828689575,1.96551799774,1.98665904999
1.99801301956,1.98349189758,1.80155897141
2.35359787941,2.39940404892,2.36803197861
2.40108299255,2.39785599709,2.38205695152
2.34784197807,2.39823484421,2.41017913818
2.29680299759,2.41880917549,2.3399579525
2.74579596519,2.76301598549,2.79243612289
2.69859600067,2.69428110123,2.70613598824
2.72073292732,2.73235607147,2.7259118557
2.68166995049,2.7780418396,2.81239199638
4.57843995094,4.54385614395,4.63892912865
4.53113913536,4.49422907829,4.52297997475
4.12092685699,4.09222698212,4.45713400841
4.52248692513,4.54894304276,4.54640698433
7.84741187096,7.90024018288,7.46497416496
7.53664684296,7.77732515335,7.91042494774
7.73886108398,7.76950383186,7.74085092545
7.62497806549,7.67969799042,7.34829187393
12.7994740009,12.8074309826,12.859888792
12.4674739838,12.7989060879,12.7461900711
12.6642401218,12.7682449818,12.9624810219
12.7985808849,12.8474900723,12.9736101627
