13.8961958885,13.8057889938,13.8458039761
11.6537089348,11.6876208782,11.6462500095
10.877494812,10.8319191933,10.8016180992
9.05275797844,9.17951512337,8.87443208694
8.64680504799,8.62183094025,8.66898608208
8.19971394539,8.18626689911,8.17348814011
8.28847789764,8.35661792755,8.27975511551
9.01506304741,9.03404593468,8.95523905754
8.64450502396,8.75801587105,8.72802805901
9.44998502731,9.4667840004,9.50848007202
8.99302697182,9.01478099823,9.02372598648
8.7408041954,8.69214892387,8.91415500641
8.93886613846,8.94711303711,8.86823511124
9.67527890205,9.53485512733,9.44196200371
11.1265029907,11.2042958736,11.0930929184
