0.00626421,0.00632596,0.006301641
0.005743027,0.00595665,0.005899906
0.005976915,0.005985498,0.006007195
0.006001472,0.005936384,0.005891085
0.01644087,0.01640105,0.01638865
0.01575637,0.01569343,0.01571536
0.0161202,0.01585007,0.01590562
0.01582408,0.01593304,0.01587033
0.04501796,0.04492903,0.04509377
0.04399061,0.04413104,0.04399419
0.04375124,0.04397798,0.04397321
0.04392099,0.04400253,0.04410028
0.09360743,0.09439683,0.09347463
0.0919683,0.09202743,0.09108305
0.09130001,0.09101725,0.09373546
0.09113455,0.09103632,0.09290075
0.1654563,0.166393,0.1665165
0.1648948,0.1656413,0.1649437
0.1624033,0.1625373,0.1634018
0.163244,0.1646821,0.1648028
0.2627554,0.2631469,0.2629466
0.2617636,0.2601864,0.2587528
0.2589734,0.2592838,0.2587287
0.2597065,0.2615039,0.2599552
0.3838241,0.3836319,0.3831704
0.38359,0.3812723,0.382457
0.3813434,0.3841288,0.3825865
0.3802829,0.3821387,0.385138
1.122809,1.120248,1.124542
1.10589,1.115333,1.110968
1.113014,1.110768,1.106262
1.114087,1.116335,1.11088
2.642505,2.652995,2.647828
2.609691,2.60592,2.603045
2.59287,2.608184,2.591884
2.576622,2.608363,2.580812
4.776464,4.78029,4.782338
4.717573,4.739541,4.728875
4.737126,4.739924,4.712925
4.743042,4.72211,4.749164
