5.17872786522,5.06084489822,5.16498184204
5.0894100666,5.12503290176,4.94001102448
5.09338188171,5.08932304382,5.01345801353
5.04291796684,5.09823107719,5.10896492004
4.32520008087,4.5677421093,4.57724905014
4.50814008713,4.66325712204,4.63098788261
4.69420003891,4.70940303802,4.77424407005
4.06883502007,4.19964981079,4.14855098724
3.88515496254,3.89604115486,3.93955612183
4.26409196854,4.39259409904,4.19471716881
4.16261410713,4.2030749321,4.19927406311
4.2562558651,4.25792384148,4.25197601318
4.09893298149,4.10088300705,4.0722899437
4.17357802391,4.06602597237,4.10030293465
4.19040107727,4.1009581089,4.15094995499
